id,log,seen,semantic_template,template,valid,predict
198,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
199,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
200,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
201,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
202,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
203,Auth successful for job_1445144423722_0020 (auth:SIMPLE),False,Auth successful for {job_id} (auth:{auth_method}),Auth successful for <*> (auth:SIMPLE),True,Auth successful for <*> (auth:<*>)
204,JVM with ID : jvm_1445144423722_0020_m_000004 asked for a task,False,{ACTION} {TASK_ID},JVM with ID : <*> asked for a task,True,<*> <*>
205,JVM with ID: jvm_1445144423722_0020_m_000004 given task: attempt_1445144423722_0020_m_000002_0,False,{ACTION} {TASK_ID},JVM with ID: <*> given task: <*>,True,<*> <*>
206,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
207,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
208,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
209,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
210,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
211,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
212,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.023958297,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
213,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
214,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
215,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
216,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
217,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
218,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
219,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
220,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
221,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.065791264,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
222,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
223,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
224,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.05713628,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
225,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
226,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
227,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
228,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
229,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
230,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
231,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10004553,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
232,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.079464614,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
233,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.06741504,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
234,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
235,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
236,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
237,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
238,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
239,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
240,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
241,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
242,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
243,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.10501281,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
244,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.103304505,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
245,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
246,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
247,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
248,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
249,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
250,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
251,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
252,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
253,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
254,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
255,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
256,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
257,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
258,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
259,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
260,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
261,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
262,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
263,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
264,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
265,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
266,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
267,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
268,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
269,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
270,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
271,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
272,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
273,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
274,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
275,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
276,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
277,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
278,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
279,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
280,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
281,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
282,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
283,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
284,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
285,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
286,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
287,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
288,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
289,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
290,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
291,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
292,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
293,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
294,Got allocated containers 1,False,Got allocated containers {number},Got allocated containers <*>,True,Got allocated containers <*>
295,Assigned container container_1445144423722_0020_01_000005 to attempt_1445144423722_0020_m_000003_0,False,Assigned container {container_id} to {attempt_id},Assigned container <*> to <*>,True,Assigned container <*> to <*>
296,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
297,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
298,After Scheduling: PendingReds:1 ScheduledMaps:6 ScheduledReds:0 AssignedMaps:4 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:4 ContRel:0 HostLocal:1 RackLocal:3,False,After Scheduling: PendingReds:{PendingReds} ScheduledMaps:{ScheduledMaps} ScheduledReds:{ScheduledReds} AssignedMaps:{AssignedMaps} AssignedReds:{AssignedReds} CompletedMaps:{CompletedMaps} CompletedReds:{CompletedReds} ContAlloc:{ContAlloc} ContRel:{ContRel} HostLocal:{HostLocal} RackLocal:{RackLocal},After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>,True,After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
299,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,False,Resolved {hostname} to {path},Resolved <*> to <*>,True,Resolved <*> to <*>
300,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,False,{task_attempt} TaskAttempt Transitioned from {state1} to {state2},<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,True,<*> TaskAttempt Transitioned from <*> to <*>
301,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000005 taskAttempt attempt_1445144423722_0020_m_000003_0,False,Processing the event EventType: {event_type},Processing the event EventType: <*> for container <*> taskAttempt <*>,True,Processing the event EventType: <*>
302,Launching attempt_1445144423722_0020_m_000003_0,False,Launching attempt_{timestamp}_{job_id}_{task_id},Launching <*>,True,Launching attempt_<*>_<*>_<*>
304,Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000003_0 : 13562,False,Shuffle port returned by ContainerManager for attempt_{attempt_id} : {port},Shuffle port returned by ContainerManager for <*> : <*>,True,Shuffle port returned by ContainerManager for attempt_<*> : <*>
305,TaskAttempt: [attempt_1445144423722_0020_m_000003_0] using containerId: [container_1445144423722_0020_01_000005 on NM: [MSRA-SA-41.fareast.corp.microsoft.com:7109],False,{ACTION} {TASK_ID},TaskAttempt: [<*>] using containerId: [<*> on NM: [<*>:<*>],True,<*> <*>
306,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,False,{task_attempt} TaskAttempt Transitioned from {state1} to {state2},<*> TaskAttempt Transitioned from ASSIGNED to RUNNING,True,<*> TaskAttempt Transitioned from <*> to <*>
307,ATTEMPT_START task_1445144423722_0020_m_000003,False,{ACTION} {TASK_ID},ATTEMPT_START <*>,True,<*> <*>
308,task_1445144423722_0020_m_000003 Task Transitioned from SCHEDULED to RUNNING,False,{task_id} Task Transitioned from {old_state} to {new_state},<*> Task Transitioned from SCHEDULED to RUNNING,True,<*> Task Transitioned from <*> to <*>
309,"getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:0, vCores:-27> knownNMs=4",False,"getResources() for application_{application_id}: ask={ask} release={release} newContainers={newContainers} finishedContainers={finishedContainers} resourcelimit=<memory:{memory}, vCores:{vCores}> knownNMs={knownNMs}","getResources() for <*>: ask=<*> release= <*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*> knownNMs=<*>",True,"getResources() for application_<*>: ask=<*> release=<*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*>> knownNMs=<*>"
310,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory_value}, vCores:{vCores_value}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
311,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {number},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
312,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,False,{ACTION} {TASK_ID},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
