id,log,seen,semantic_template,template,valid,predict
616,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
617,Auth successful for job_1445144423722_0020 (auth:SIMPLE),False,{event} {task_id},Auth successful for <*> (auth:SIMPLE),True,<*> <*>
618,JVM with ID : jvm_1445144423722_0020_m_000009 asked for a task,False,{event} {task_id},JVM with ID : <*> asked for a task,True,<*> <*>
619,JVM with ID: jvm_1445144423722_0020_m_000009 given task: attempt_1445144423722_0020_m_000007_0,False,{event} {task_id},JVM with ID: <*> given task: <*>,True,<*> <*>
620,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.27696857,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
621,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.10685723,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
622,Got allocated containers 1,False,Got allocated containers {allocated_containers},Got allocated containers <*>,True,Got allocated containers <*>
623,Assigned container container_1445144423722_0020_01_000010 to attempt_1445144423722_0020_m_000008_0,False,Assigned container {container_id} to {attempt_id},Assigned container <*> to <*>,True,Assigned container <*> to <*>
624,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<{resource_type}:{memory}, {resource_type}:{vCores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<<*>:<*>, <*>:<*>>"
625,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
626,After Scheduling: PendingReds:1 ScheduledMaps:1 ScheduledReds:0 AssignedMaps:9 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:9 ContRel:0 HostLocal:6 RackLocal:3,False,After Scheduling: PendingReds:{pending_reds} ScheduledMaps:{scheduled_maps} ScheduledReds:{scheduled_reds} AssignedMaps:{assigned_maps} AssignedReds:{assigned_reds} CompletedMaps:{completed_maps} CompletedReds:{completed_reds} ContAlloc:{cont_alloc} ContRel:{cont_rel} HostLocal:{host_local} RackLocal:{rack_local},After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>,True,After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
627,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,False,Resolved {hostname} to {rack},Resolved <*> to <*>,True,Resolved <*> to <*>
628,attempt_1445144423722_0020_m_000008_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,False,{attempt_id} TaskAttempt Transitioned from {old_state} to {new_state},<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,True,<*> TaskAttempt Transitioned from <*> to <*>
629,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.10680563,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
630,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000010 taskAttempt attempt_1445144423722_0020_m_000008_0,False,Processing the event {event_type},Processing the event EventType: <*> for container <*> taskAttempt <*>,True,Processing the event <*>
631,Launching attempt_1445144423722_0020_m_000008_0,False,Launching {attempt_id},Launching <*>,True,Launching <*>
633,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.6199081,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
634,Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000008_0 : 13562,False,Shuffle port returned by ContainerManager for {attempt_id} : {port},Shuffle port returned by ContainerManager for <*> : <*>,True,Shuffle port returned by ContainerManager for <*> : <*>
635,TaskAttempt: [attempt_1445144423722_0020_m_000008_0] using containerId: [container_1445144423722_0020_01_000010 on NM: [MSRA-SA-39.fareast.corp.microsoft.com:28345],False,TaskAttempt: [{attempt_id}] using containerId: [{container_id} on NM: [{node_manager}],TaskAttempt: [<*>] using containerId: [<*> on NM: [<*>:<*>],True,TaskAttempt: [<*>] using containerId: [<*> on NM: [<*>]
636,attempt_1445144423722_0020_m_000008_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,False,{attempt_id} TaskAttempt Transitioned from {old_state} to {new_state},<*> TaskAttempt Transitioned from ASSIGNED to RUNNING,True,<*> TaskAttempt Transitioned from <*> to <*>
637,ATTEMPT_START task_1445144423722_0020_m_000008,False,{event} {task_id},ATTEMPT_START <*>,True,<*> <*>
638,task_1445144423722_0020_m_000008 Task Transitioned from SCHEDULED to RUNNING,False,{task_id} Task Transitioned from {old_state} to {new_state},<*> Task Transitioned from SCHEDULED to RUNNING,True,<*> Task Transitioned from <*> to <*>
639,Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.106964506,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
640,"getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=1 finishedContainers=0 resourcelimit=<memory:0, vCores:-27> knownNMs=4",False,"getResources() for application_{application_id}: ask={ask} release={release} newContainers={newContainers} finishedContainers={finishedContainers} resourcelimit:<{resource_type}:{memory}, {resource_type}:{vCores}> knownNMs={knownNMs}","getResources() for <*>: ask=<*> release= <*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*> knownNMs=<*>",False,"getResources() for application_<*>: ask=<*> release=<*> newContainers=<*> finishedContainers=<*> resourcelimit:<<*>:<*>, <*>:<*>> knownNMs=<*>"
641,Got allocated containers 1,False,Got allocated containers {allocated_containers},Got allocated containers <*>,True,Got allocated containers <*>
642,Assigned container container_1445144423722_0020_01_000011 to attempt_1445144423722_0020_m_000009_0,False,Assigned container {container_id} to {attempt_id},Assigned container <*> to <*>,True,Assigned container <*> to <*>
643,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<{resource_type}:{memory}, {resource_type}:{vCores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<<*>:<*>, <*>:<*>>"
644,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
645,After Scheduling: PendingReds:1 ScheduledMaps:0 ScheduledReds:0 AssignedMaps:10 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:10 ContRel:0 HostLocal:7 RackLocal:3,False,After Scheduling: PendingReds:{pending_reds} ScheduledMaps:{scheduled_maps} ScheduledReds:{scheduled_reds} AssignedMaps:{assigned_maps} AssignedReds:{assigned_reds} CompletedMaps:{completed_maps} CompletedReds:{completed_reds} ContAlloc:{cont_alloc} ContRel:{cont_rel} HostLocal:{host_local} RackLocal:{rack_local},After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>,True,After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
646,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,False,Resolved {hostname} to {rack},Resolved <*> to <*>,True,Resolved <*> to <*>
647,attempt_1445144423722_0020_m_000009_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,False,{attempt_id} TaskAttempt Transitioned from {old_state} to {new_state},<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,True,<*> TaskAttempt Transitioned from <*> to <*>
648,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000011 taskAttempt attempt_1445144423722_0020_m_000009_0,False,Processing the event {event_type},Processing the event EventType: <*> for container <*> taskAttempt <*>,True,Processing the event <*>
649,Launching attempt_1445144423722_0020_m_000009_0,False,Launching {attempt_id},Launching <*>,True,Launching <*>
651,Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000009_0 : 13562,False,Shuffle port returned by ContainerManager for {attempt_id} : {port},Shuffle port returned by ContainerManager for <*> : <*>,True,Shuffle port returned by ContainerManager for <*> : <*>
652,TaskAttempt: [attempt_1445144423722_0020_m_000009_0] using containerId: [container_1445144423722_0020_01_000011 on NM: [MSRA-SA-39.fareast.corp.microsoft.com:28345],False,TaskAttempt: [{attempt_id}] using containerId: [{container_id} on NM: [{node_manager}],TaskAttempt: [<*>] using containerId: [<*> on NM: [<*>:<*>],True,TaskAttempt: [<*>] using containerId: [<*> on NM: [<*>]
653,attempt_1445144423722_0020_m_000009_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,False,{attempt_id} TaskAttempt Transitioned from {old_state} to {new_state},<*> TaskAttempt Transitioned from ASSIGNED to RUNNING,True,<*> TaskAttempt Transitioned from <*> to <*>
654,ATTEMPT_START task_1445144423722_0020_m_000009,False,{event} {task_id},ATTEMPT_START <*>,True,<*> <*>
655,task_1445144423722_0020_m_000009 Task Transitioned from SCHEDULED to RUNNING,False,{task_id} Task Transitioned from {old_state} to {new_state},<*> Task Transitioned from SCHEDULED to RUNNING,True,<*> Task Transitioned from <*> to <*>
656,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.27776006,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
657,"getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=1 finishedContainers=0 resourcelimit=<memory:0, vCores:-27> knownNMs=4",False,"getResources() for application_{application_id}: ask={ask} release={release} newContainers={newContainers} finishedContainers={finishedContainers} resourcelimit:<{resource_type}:{memory}, {resource_type}:{vCores}> knownNMs={knownNMs}","getResources() for <*>: ask=<*> release= <*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*> knownNMs=<*>",False,"getResources() for application_<*>: ask=<*> release=<*> newContainers=<*> finishedContainers=<*> resourcelimit:<<*>:<*>, <*>:<*>> knownNMs=<*>"
658,Got allocated containers 1,False,Got allocated containers {allocated_containers},Got allocated containers <*>,True,Got allocated containers <*>
659,"Cannot assign container Container: [ContainerId: container_1445144423722_0020_01_000012, NodeId: MSRA-SA-39.fareast.corp.microsoft.com:28345, NodeHttpAddress: MSRA-SA-39.fareast.corp.microsoft.com:8042, Resource: <memory:1024, vCores:1>, Priority: 20, Token: Token ( kind: ContainerToken, service: 172.22.149.145:28345 ), ] for a map as either container memory less than required <memory:1024, vCores:1> or no pending map tasks - maps.isEmpty=true",False,"Cannot assign container Container: [ContainerId: {container_id}, NodeId: {node_id}, NodeHttpAddress: {node_http_address}, Resource: <memory:{memory}, vCores:{vcores}>, Priority: {priority}, Token: Token ( kind: {token_kind}, service: {token_service} ), ] for a map as either container memory less than required <memory:{required_memory}, vCores:{required_vcores}> or no pending map tasks - maps.isEmpty={maps_empty}","Cannot assign container Container: [ContainerId: <*>, NodeId: <*>:<*>, NodeHttpAddress: <*>:<*>, Resource: <memory:<*>, vCores:<*>, Priority: <*>, Token: Token ( kind: ContainerToken, service: <*>:<*> ), ] for a map as either container memory less than required <memory:<*>, vCores:<*> or no pending map tasks - maps.isEmpty=<*>",True,"Cannot assign container Container: [ContainerId: <*>, NodeId: <*>, NodeHttpAddress: <*>, Resource: <memory:<*>, vCores:<*>>, Priority: <*>, Token: Token ( kind: <*>, service: <*> ), ] for a map as either container memory less than required <memory:<*>, vCores:<*>> or no pending map tasks - maps.isEmpty=<*>"
660,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<{resource_type}:{memory}, {resource_type}:{vCores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<<*>:<*>, <*>:<*>>"
661,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
662,After Scheduling: PendingReds:1 ScheduledMaps:0 ScheduledReds:0 AssignedMaps:10 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:11 ContRel:1 HostLocal:7 RackLocal:3,False,After Scheduling: PendingReds:{pending_reds} ScheduledMaps:{scheduled_maps} ScheduledReds:{scheduled_reds} AssignedMaps:{assigned_maps} AssignedReds:{assigned_reds} CompletedMaps:{completed_maps} CompletedReds:{completed_reds} ContAlloc:{cont_alloc} ContRel:{cont_rel} HostLocal:{host_local} RackLocal:{rack_local},After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>,True,After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
663,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.27772525,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
664,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.27696857,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
665,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.10685723,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
666,"getResources() for application_1445144423722_0020: ask=0 release= 1 newContainers=0 finishedContainers=1 resourcelimit=<memory:1024, vCores:-26> knownNMs=4",False,"getResources() for application_{application_id}: ask={ask} release={release} newContainers={newContainers} finishedContainers={finishedContainers} resourcelimit:<{resource_type}:{memory}, {resource_type}:{vCores}> knownNMs={knownNMs}","getResources() for <*>: ask=<*> release= <*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*> knownNMs=<*>",False,"getResources() for application_<*>: ask=<*> release=<*> newContainers=<*> finishedContainers=<*> resourcelimit:<<*>:<*>, <*>:<*>> knownNMs=<*>"
668,Container complete event for unknown container id container_1445144423722_0020_01_000012,False,Container complete event for unknown container id {container_id},Container complete event for unknown container id <*>,True,Container complete event for unknown container id <*>
669,"Recalculating schedule, headroom=<memory:1024, vCores:-26>",False,"Recalculating schedule, headroom=<{resource_type}:{memory}, {resource_type}:{vCores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<<*>:<*>, <*>:<*>>"
670,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
671,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.10680563,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
672,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.6199081,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
673,Auth successful for job_1445144423722_0020 (auth:SIMPLE),False,{event} {task_id},Auth successful for <*> (auth:SIMPLE),True,<*> <*>
674,JVM with ID : jvm_1445144423722_0020_m_000010 asked for a task,False,{event} {task_id},JVM with ID : <*> asked for a task,True,<*> <*>
675,JVM with ID: jvm_1445144423722_0020_m_000010 given task: attempt_1445144423722_0020_m_000008_0,False,{event} {task_id},JVM with ID: <*> given task: <*>,True,<*> <*>
676,Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.106964506,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
677,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<{resource_type}:{memory}, {resource_type}:{vCores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<<*>:<*>, <*>:<*>>"
678,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
679,Auth successful for job_1445144423722_0020 (auth:SIMPLE),False,{event} {task_id},Auth successful for <*> (auth:SIMPLE),True,<*> <*>
680,JVM with ID : jvm_1445144423722_0020_m_000011 asked for a task,False,{event} {task_id},JVM with ID : <*> asked for a task,True,<*> <*>
681,JVM with ID: jvm_1445144423722_0020_m_000011 given task: attempt_1445144423722_0020_m_000009_0,False,{event} {task_id},JVM with ID: <*> given task: <*>,True,<*> <*>
682,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.29115766,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
683,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.6199081,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
684,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.2898827,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
685,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.27696857,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
686,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.19247705,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
687,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.18529637,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
688,Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.10681946,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
689,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.667,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
690,Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.19266446,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
691,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.31981927,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
692,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.32958937,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
693,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.19247705,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
694,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.19242907,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
695,Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.10681946,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
696,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.27696857,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
697,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.667,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
698,Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.19266446,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
699,Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.106881365,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
700,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.295472,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
701,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.19247705,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
702,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.3512319,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
703,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.19242907,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
704,Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.10681946,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
705,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.36317363,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
706,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.667,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
707,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.27696857,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
708,Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.19266446,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
709,Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.106881365,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
710,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.295472,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
711,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.19247705,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
712,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.19242907,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
713,Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.1337379,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
714,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.6854124,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
715,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.36319977,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
716,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.36317363,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
717,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.29998285,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
718,Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.19266446,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
719,Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.106881365,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
720,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.295472,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
721,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.27813601,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
722,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.25258622,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
723,Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.19255035,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
724,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.7198902,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
725,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.36319977,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
726,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.36317363,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
727,Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.27613032,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
728,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.33995733,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
729,Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.106881365,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
730,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.295472,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
731,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.27813601,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
732,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.2781602,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
733,Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.19255035,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
734,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.7607953,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
735,Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.2783809,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
736,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.36319977,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
737,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.36317363,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
738,Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.106881365,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
739,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.3624012,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
740,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.295472,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
741,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.27813601,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
742,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.2781602,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
743,Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.19255035,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
744,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.80356,False,{event} {task_id},Progress of TaskAttempt <*> is : <*>,True,<*> <*>
