id,log,seen,semantic_template,template,valid,predict
610,634368144 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
611,632254896 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
612,633283776 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
621,Node card is not fully functional,False,{static_text},Node card is not fully functional,True,<*>
622,ciod: duplicate canonical-rank 31 to logical-rank 0 mapping at line 3 of node map file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-sweep/sweep.map,False,ciod: duplicate canonical-rank {canonical_rank} to logical-rank {logical_rank} mapping at line {line_number} of node map file {file_path},ciod: duplicate canonical-rank <*> to logical-rank <*> mapping at line <*> of node map file <*>,True,ciod: duplicate canonical-rank <*> to logical-rank <*> mapping at line <*> of node map file <*>
623,ciod: Error creating node map from file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-xyzt/xyzt.map: Block device required,False,ciod: Error creating node map from file {file_path}: {error_message},ciod: Error creating node map from file <*>: Block device required,True,ciod: Error creating node map from file <*>: <*>
752,1365301360 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
753,1315337824 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
754,1401390016 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
821,"CE sym 2, at 0x0d09f1c0, mask 0x80",False,"CE sym {number}, at {address}, mask {mask}","CE sym <*>, at <*>, mask <*>",True,"CE sym <*>, at <*>, mask <*>"
822,"ciod: Error loading /home/greeno/raptor.new.dev.3d.BGL.CXX_XL.MPI.ex: invalid or missing program image, No such file or directory",False,ciod: Error loading {file_path}: {error_message},"ciod: Error loading <*>: invalid or missing program image, No such file or directory",True,ciod: Error loading <*>: <*>
823,rts panic! - stopping execution,False,{static_text},rts panic! - stopping execution,True,<*>
824,rts panic! - stopping execution,False,{static_text},rts panic! - stopping execution,True,<*>
838,total of 1 ddr error(s) detected and corrected,False,{static_text},total of <*> ddr error(s) detected and corrected,True,<*>
839,118661512 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
840,112099344 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
841,113170696 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
842,117400328 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
843,112762744 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
844,116130784 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
845,114147592 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
846,113622512 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
847,114059360 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
848,114091808 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
849,115325776 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
850,113982272 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
851,113355952 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
852,115193048 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
853,111990296 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
854,112625368 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
855,116249832 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
856,112481672 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
857,116332728 double-hummer alignment exceptions,False,{number} double-hummer alignment exceptions,<*> double-hummer alignment exceptions,True,<*> double-hummer alignment exceptions
871,"CE sym 16, at 0x0456cd40, mask 0x04",False,"CE sym {number}, at {address}, mask {mask}","CE sym <*>, at <*>, mask <*>",True,"CE sym <*>, at <*>, mask <*>"
946,ciod: Error creating node map from file /home/pakin1/sweep3d-2.2b/results/random1-8x32x32x2.map: Permission denied,False,ciod: Error creating node map from file {file_path}: {error_message},ciod: Error creating node map from file <*>: Permission denied,True,ciod: Error creating node map from file <*>: <*>
947,ciod: Z coordinate 32 exceeds physical dimension 32 at line 33 of node map file /p/gb2/pakin1/contention-32768cpes-torus/xyzt-1x1x32768x1.map,False,ciod: Z coordinate {value} exceeds physical dimension {value} at line {line_number} of node map file {file_path},ciod: Z coordinate <*> exceeds physical dimension <*> at line <*> of node map file <*>,True,ciod: Z coordinate <*> exceeds physical dimension <*> at line <*> of node map file <*>
954,"1 ddr errors(s) detected and corrected on rank 0, symbol 33, bit 7",False,"{number} ddr errors(s) detected and corrected on rank {number}, symbol {number}, bit {number}","<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>",True,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>"
1030,"rts: kernel terminated for reason 1001rts: bad message header: invalid cpu, type=42315, cpu=105, index=1207960804, total=2691015",False,{static_text},"rts: kernel terminated for reason <*>: bad message header: invalid cpu, type=<*>, cpu=<*>, index=<*>, total=<*>",True,<*>
1031,debug wait enable.................0,False,{static_text},debug wait enable.................<*>,True,<*>
1033,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1034,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1035,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1036,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1037,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1038,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1039,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1040,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1041,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1042,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1043,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1044,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1045,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1046,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1047,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1048,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1049,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1050,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1051,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1052,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1053,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1054,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1055,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1056,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1057,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1058,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1059,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1060,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1061,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1062,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1063,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1064,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1065,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1066,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1067,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1068,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1069,8 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1070,total of 1 ddr error(s) detected and corrected,False,{static_text},total of <*> ddr error(s) detected and corrected,True,<*>
1081,15 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1082,15 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1083,15 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1084,15 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1100,15 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1101,"1 ddr errors(s) detected and corrected on rank 0, symbol 20, bit 3",False,"{number} ddr errors(s) detected and corrected on rank {number}, symbol {number}, bit {number}","<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>",True,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>"
1102,total of 23 ddr error(s) detected and corrected,False,{static_text},total of <*> ddr error(s) detected and corrected,True,<*>
1103,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1104,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1105,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1106,15 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1107,15 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1108,15 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1109,15 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1110,15 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1111,15 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1112,15 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1113,15 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1114,15 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1117,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1118,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1119,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1120,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1121,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1122,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1123,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1124,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1125,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1126,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1127,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1128,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1134,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1136,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1137,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1138,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1139,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1140,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1141,5 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1142,685 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1143,685 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1144,685 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1145,685 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1146,1005 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1147,1005 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1148,1005 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1149,1005 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1150,1005 floating point alignment exceptions,False,{static_text},<*> floating point alignment exceptions,True,<*>
1151,"CE sym 25, at 0x155e28e0, mask 0x08",False,"CE sym {number}, at {address}, mask {mask}","CE sym <*>, at <*>, mask <*>",True,"CE sym <*>, at <*>, mask <*>"
1199,"1 ddr errors(s) detected and corrected on rank 0, symbol 11, bit 6",False,"{number} ddr errors(s) detected and corrected on rank {number}, symbol {number}, bit {number}","<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>",True,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>"
1200,New ido chip inserted into the database: FF:F2:9F:15:1F:72:00:0D:60:EA:E0:8D ip=10.7.0.13 v=9 t=2,False,{static_text},New ido chip inserted into the database: <*> ip=<*> v=<*> t=<*>,True,<*>
1201,New ido chip inserted into the database: FF:F2:9F:16:BF:6C:00:0D:60:E9:40:93 ip=10.5.0.46 v=13 t=4,False,{static_text},New ido chip inserted into the database: <*> ip=<*> v=<*> t=<*>,True,<*>
1202,NodeCard is not fully functional,False,{static_text},NodeCard is not fully functional,True,<*>
1203,"Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",False,{static_text},"Node card status: ALERT <*>, ALERT <*>, ALERT <*>, ALERT <*> is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The <*> volt rail is OK. The <*> volt rail is OK.",True,<*>
1204,"Node card VPD check: U11 node in processor card slot J16 do not match. VPD ecid 04DF80A7942FFFFF0C081AE08CD2, found 0000000000000000000000000000",False,{static_text},"Node card VPD check: <*> node in processor card slot <*> do not match. VPD ecid <*>, found <*>",True,<*>
1206,New ido chip inserted into the database: FF:F2:9F:16:C4:C2:00:0D:60:E9:3B:3D ip=10.2.1.37 v=13 t=4,False,{static_text},New ido chip inserted into the database: <*> ip=<*> v=<*> t=<*>,True,<*>
1208,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,{static_text},"idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",True,<*>
1209,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,{static_text},"idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",True,<*>
1210,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,{static_text},"idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",True,<*>
1211,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,{static_text},"idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",True,<*>
1212,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,{static_text},"idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",True,<*>
1213,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,{static_text},"idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",True,<*>
1214,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,{static_text},"idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",True,<*>
1215,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,{static_text},"idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",True,<*>
1216,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,{static_text},"idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",True,<*>
1217,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,False,{static_text},Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The <*> volt rail is OK. The <*> volt rail is OK.,True,<*>
1218,"Node card VPD check: U01 node in processor card slot J14 do not match. VPD ecid 074C04C10F7BFFFF08051AE08ED2, found 04C180A5D12FFFFF05081BD088E2",False,{static_text},"Node card VPD check: <*> node in processor card slot <*> do not match. VPD ecid <*>, found <*>",True,<*>
1219,Node card is not fully functional,False,{static_text},Node card is not fully functional,True,<*>
1220,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,False,{static_text},Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The <*> volt rail is OK. The <*> volt rail is OK.,True,<*>
1221,Ido chip status changed: FF:F2:9F:16:EB:27:00:0D:60:E9:14:D8 ip=10.0.2.192 v=13 t=4 status=M Thu Aug 04 15:29:45 PDT 2005,False,{static_text},Ido chip status changed: <*> ip=<*> v=<*> t=<*> status=M <*>,True,<*>
1222,Ido chip status changed: FF:F2:9F:15:7E:6E:00:0D:60:EA:81:91 ip=10.0.1.155 v=13 t=1 status=M Thu Aug 04 15:31:25 PDT 2005,False,{static_text},Ido chip status changed: <*> ip=<*> v=<*> t=<*> status=M <*>,True,<*>
1223,"CE sym 27, at 0x11b3f3c0, mask 0x10",False,"CE sym {number}, at {address}, mask {mask}","CE sym <*>, at <*>, mask <*>",True,"CE sym <*>, at <*>, mask <*>"
1224,"PrepareForService shutting down NodeCard(mLctn(R25-M1-N2), mCardSernum(203231503833343000000000594c31304b34333431303158), mLp(FF:F2:9F:16:CF:0F:00:0D:60:E9:30:F0), mIp(10.2.2.80), mType(4)) as part of Service Action 310",False,{static_text},"PrepareForService shutting down NodeCard(mLctn(<*>), mCardSernum(<*>), mLp(<*>), mIp(<*>), mType(<*>)) as part of Service Action <*>",True,<*>
1225,Ido chip status changed: FF:F2:9F:16:DC:81:00:0D:60:E9:23:7E ip=10.6.1.207 v=13 t=4 status=M Tue Aug 09 10:08:23 PDT 2005,False,{static_text},Ido chip status changed: <*> ip=<*> v=<*> t=<*> status=M <*>,True,<*>
1228,Node card is not fully functional,False,{static_text},Node card is not fully functional,True,<*>
1230,Node card is not fully functional,False,{static_text},Node card is not fully functional,True,<*>
1231,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,False,{static_text},Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The <*> volt rail is OK. The <*> volt rail is OK.,True,<*>
1232,rts tree/torus link training failed: wanted: B C X+ X- Y+ Y- Z+ Z- got: B C X- Y- Z+ Z-,False,{static_text},rts tree/torus link training failed: wanted: <*> got: <*>,True,<*>
1233,"CE sym 18, at 0x0e0272e0, mask 0x10",False,"CE sym {number}, at {address}, mask {mask}","CE sym <*>, at <*>, mask <*>",True,"CE sym <*>, at <*>, mask <*>"
1234,1 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,False,{static_text},<*> tree receiver <*> in re-synch state event(s) (dcr <*>) detected,True,<*>
1235,total of 1 ddr error(s) detected and corrected,False,{static_text},total of <*> ddr error(s) detected and corrected,True,<*>
1236,"CE sym 8, at 0x0a2ae600, mask 0x10",False,"CE sym {number}, at {address}, mask {mask}","CE sym <*>, at <*>, mask <*>",True,"CE sym <*>, at <*>, mask <*>"
1237,"CE sym 28, at 0x0fe65820, mask 0x04",False,"CE sym {number}, at {address}, mask {mask}","CE sym <*>, at <*>, mask <*>",True,"CE sym <*>, at <*>, mask <*>"
1238,"CE sym 25, at 0x10e1b8a0, mask 0x10",False,"CE sym {number}, at {address}, mask {mask}","CE sym <*>, at <*>, mask <*>",True,"CE sym <*>, at <*>, mask <*>"
1239,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",False,ciod: Error loading {file_path}: {error_message},"ciod: Error loading <*>: invalid or missing program image, Exec format error",True,ciod: Error loading <*>: <*>
1240,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",False,ciod: Error loading {file_path}: {error_message},"ciod: Error loading <*>: invalid or missing program image, Exec format error",True,ciod: Error loading <*>: <*>
1241,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",False,ciod: Error loading {file_path}: {error_message},"ciod: Error loading <*>: invalid or missing program image, Exec format error",True,ciod: Error loading <*>: <*>
1242,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",False,ciod: Error loading {file_path}: {error_message},"ciod: Error loading <*>: invalid or missing program image, Exec format error",True,ciod: Error loading <*>: <*>
1243,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",False,ciod: Error loading {file_path}: {error_message},"ciod: Error loading <*>: invalid or missing program image, Exec format error",True,ciod: Error loading <*>: <*>
1244,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",False,ciod: Error loading {file_path}: {error_message},"ciod: Error loading <*>: invalid or missing program image, Exec format error",True,ciod: Error loading <*>: <*>
1245,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",False,ciod: Error loading {file_path}: {error_message},"ciod: Error loading <*>: invalid or missing program image, Exec format error",True,ciod: Error loading <*>: <*>
1246,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",False,ciod: Error loading {file_path}: {error_message},"ciod: Error loading <*>: invalid or missing program image, Exec format error",True,ciod: Error loading <*>: <*>
