id,log,seen,semantic_template,template,valid,predict
418,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
419,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
420,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
421,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
422,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
423,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
424,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.27765483,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
425,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
426,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
427,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
428,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
429,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
430,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
431,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
432,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
433,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
434,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.358454,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
435,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
436,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
437,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
438,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
439,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
440,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.36323506,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
441,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
442,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
443,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
444,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
445,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
446,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
447,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
448,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
449,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
450,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.36323506,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
451,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
452,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
453,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
454,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.20757815,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
455,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
456,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
457,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
458,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
459,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
460,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.36323506,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
461,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
462,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
463,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
464,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.24035259,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
465,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.22765201,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
466,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
467,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
468,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.4486067,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
469,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
470,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
471,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
472,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
473,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19716828,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
474,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.26542902,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
475,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.26314905,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
476,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
477,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
478,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.4486067,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
479,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
480,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
481,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
482,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
483,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.23859076,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
484,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.27776006,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
485,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
486,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
487,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.27772525,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
488,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.4486067,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
489,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
490,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
491,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
492,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
493,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.27776006,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
494,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
495,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
496,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.2754006,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
497,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.27772525,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
498,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.5091932,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
499,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
500,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
501,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
502,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
503,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
504,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
505,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.27776006,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
506,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.27696857,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
507,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.5343203,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
508,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.27772525,False,Progress of TaskAttempt {attempt_id} is : {progress},Progress of TaskAttempt <*> is : <*>,True,Progress of TaskAttempt <*> is : <*>
509,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
510,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
511,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
512,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
513,Got allocated containers 2,False,Got allocated containers {allocated_containers},Got allocated containers <*>,True,Got allocated containers <*>
514,Assigned container container_1445144423722_0020_01_000006 to attempt_1445144423722_0020_m_000004_0,False,Assigned container {container_id} to {attempt_id},Assigned container <*> to <*>,True,Assigned container <*> to <*>
515,Assigned container container_1445144423722_0020_01_000007 to attempt_1445144423722_0020_m_000005_0,False,Assigned container {container_id} to {attempt_id},Assigned container <*> to <*>,True,Assigned container <*> to <*>
516,"Recalculating schedule, headroom=<memory:0, vCores:-27>",False,"Recalculating schedule, headroom=<memory:{memory}, vCores:{vcores}>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>",True,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
517,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,False,Reduce slow start threshold not met. completedMapsForReduceSlowstart {completed_maps_for_reduce_slowstart},Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,True,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
518,After Scheduling: PendingReds:1 ScheduledMaps:4 ScheduledReds:0 AssignedMaps:6 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:6 ContRel:0 HostLocal:3 RackLocal:3,False,After Scheduling: PendingReds:{pending_reds} ScheduledMaps:{scheduled_maps} ScheduledReds:{scheduled_reds} AssignedMaps:{assigned_maps} AssignedReds:{assigned_reds} CompletedMaps:{completed_maps} CompletedReds:{completed_reds} ContAlloc:{cont_alloc} ContRel:{cont_rel} HostLocal:{host_local} RackLocal:{rack_local},After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>,True,After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
519,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,False,Resolved {hostname} to {rack},Resolved <*> to <*>,True,Resolved <*> to <*>
520,attempt_1445144423722_0020_m_000004_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,False,{attempt_id} TaskAttempt Transitioned from {state_1} to {state_2},<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,True,<*> TaskAttempt Transitioned from <*> to <*>
521,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,False,Resolved {hostname} to {rack},Resolved <*> to <*>,True,Resolved <*> to <*>
522,attempt_1445144423722_0020_m_000005_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,False,{attempt_id} TaskAttempt Transitioned from {state_1} to {state_2},<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,True,<*> TaskAttempt Transitioned from <*> to <*>
523,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000006 taskAttempt attempt_1445144423722_0020_m_000004_0,False,Processing the event {event_type},Processing the event EventType: <*> for container <*> taskAttempt <*>,True,Processing the event <*>
524,Launching attempt_1445144423722_0020_m_000004_0,False,Launching {attempt_id},Launching <*>,True,Launching <*>
526,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000007 taskAttempt attempt_1445144423722_0020_m_000005_0,False,Processing the event {event_type},Processing the event EventType: <*> for container <*> taskAttempt <*>,True,Processing the event <*>
527,Launching attempt_1445144423722_0020_m_000005_0,False,Launching {attempt_id},Launching <*>,True,Launching <*>
529,Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000004_0 : 13562,False,Shuffle port returned by ContainerManager for {attempt_id} : {port},Shuffle port returned by ContainerManager for <*> : <*>,True,Shuffle port returned by ContainerManager for <*> : <*>
