id,log,seen,semantic_template,template,valid,predict
285,Error in CoreDragRemoveReceiveHandler: -1856,False,Error in CoreDragRemoveReceiveHandler: {error_code},Error in CoreDragRemoveReceiveHandler: <*>,True,Error in CoreDragRemoveReceiveHandler: <*>
286,ARPT: 661549.802297: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,False,ARPT: {timestamp}: {interface}: leaveModulePoweredForOffloads: Wi-Fi will stay on.,ARPT: <*>: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,True,ARPT: <*>: <*>: leaveModulePoweredForOffloads: Wi-Fi will stay on.
287,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,False,{variable_name}-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value {variable_name},<*>-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value <*>,True,<*>-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value <*>
288,"ARPT: 661552.832561: IOPMPowerSource Information: onWake, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': 0,",False,"ARPT: {timestamp}: IOPMPowerSource Information: {sleep_state}, SleepType: {sleep_type}, 'ExternalConnected': {external_connected}, 'TimeRemaining': {time_remaining},","ARPT: <*>: IOPMPowerSource Information: onWake, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': <*>,",True,"ARPT: <*>: IOPMPowerSource Information: <*>, SleepType: <*>, 'ExternalConnected': <*>, 'TimeRemaining': <*>,"
289,Thermal pressure state: 0 Memory pressure state: 0,False,Thermal pressure state: {thermal_pressure} Memory pressure state: {memory_pressure},Thermal pressure state: <*> Memory pressure state: <*>,True,Thermal pressure state: <*> Memory pressure state: <*>
290,Location icon should now be in state 'Active',False,Location icon should now be in state '{state}',Location icon should now be in state 'Active',True,Location icon should now be in state '<*>'
291,AppleCamIn::systemWakeCall - messageType = 0xE0000340,False,AppleCamIn::systemWakeCall - messageType = {messageType},AppleCamIn::systemWakeCall - messageType = <*>,True,AppleCamIn::systemWakeCall - messageType = <*>
292,AppleCamIn::systemWakeCall - messageType = 0xE0000340,False,AppleCamIn::systemWakeCall - messageType = {messageType},AppleCamIn::systemWakeCall - messageType = <*>,True,AppleCamIn::systemWakeCall - messageType = <*>
293,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,False,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] {error_message}. {action}.,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,True,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] <*>. <*>.
294,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 49 seconds. Ignoring.",False,"{process_name}: {event_description}; however, but the start time isn't for {time_duration} seconds. Ignoring.","com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",True,"<*>: <*>; however, but the start time isn't for <*> seconds. Ignoring."
295,com.apple.Addres(32626) deny network-outbound /private/var/run/mDNSResponder,False,{process_name}({pid}) deny network-outbound {file_path},<*>(<*>) deny network-outbound <*>,True,<*>(<*>) deny network-outbound <*>
296,ARPT: 661708.530713: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f,False,ARPT: {timestamp}: {interface}: MDNS: IPV6 Addr: {ipv6_address},ARPT: <*>: wl0: MDNS: IPV6 Addr: <*>,True,ARPT: <*>: <*>: MDNS: IPV6 Addr: <*>
297,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,False,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = {intel_rp} dlla_reporting_supported = {dlla_reporting_supported},<*>::<*> - intel_rp = <*> dlla_reporting_supported = <*>,True,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = <*> dlla_reporting_supported = <*>
298,network changed: v4(en0-:10.105.163.202) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB,False,network changed: v4({interface_name}:{ipv4_address}) v6({interface_name}:{ipv6_address}) DNS! Proxy SMB,network changed: <*>(<*>:<*>) <*>(<*>) DNS! Proxy SMB,True,network changed: v4(<*>:<*>) v6(<*>:<*>) DNS! Proxy SMB
299,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2262 seconds. Ignoring.",False,"{process_name}: {event_description}; however, but the start time isn't for {time_duration} seconds. Ignoring.","com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",True,"<*>: <*>; however, but the start time isn't for <*> seconds. Ignoring."
300,Captive: CNPluginHandler en0: Inactive,False,Captive: {PluginHandler} {interface}: {Status},Captive: CNPluginHandler en0: Inactive,True,Captive: <*> <*>: <*>
301,CCXPCService::setStreamEventHandler Registered for notification callback.,False,CCXPCService::setStreamEventHandler Registered for notification callback.,CCXPCService::setStreamEventHandler Registered for notification callback.,True,CCXPCService::setStreamEventHandler Registered for notification callback.
302,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",False,"Setting BTCoex Config: enable_2G:{value_2G}, profile_2g:{profile_2g}, enable_5G:{value_5G}, profile_5G:{profile_5G}","Setting BTCoex Config: <*>:<*>, <*>:<*>, <*>:<*>, <*>:<*>",True,"Setting BTCoex Config: enable_2G:<*>, profile_2g:<*>, enable_5G:<*>, profile_5G:<*>"
303,AppleCamIn::systemWakeCall - messageType = 0xE0000340,False,AppleCamIn::systemWakeCall - messageType = {messageType},AppleCamIn::systemWakeCall - messageType = <*>,True,AppleCamIn::systemWakeCall - messageType = <*>
304,in6_unlink_ifa: IPv6 address 0x77c9114551ab23ab has no prefix,False,in6_unlink_ifa: IPv6 address {ipv6_address} has no prefix,<*>: IPv6 address <*> has no prefix,True,in6_unlink_ifa: IPv6 address <*> has no prefix
305,network changed: v4(en0:10.105.163.202) v6(en0+:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB,False,network changed: v4({interface_name}:{ipv4_address}) v6({interface_name}:{ipv6_address}) DNS! Proxy SMB,network changed: <*>(<*>:<*>) <*>(<*>) DNS! Proxy SMB,True,network changed: v4(<*>:<*>) v6(<*>:<*>) DNS! Proxy SMB
306,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 318966 seconds. Ignoring.",False,"{process_name}: {event_description}; however, but the start time isn't for {time_duration} seconds. Ignoring.","com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",True,"<*>: <*>; however, but the start time isn't for <*> seconds. Ignoring."
307,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,False,{dnssd_clientstub} ConnectToServer: connect()-> No of tries: {number},dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,True,<*> ConnectToServer: connect()-> No of tries: <*>
308,"ARPT: 661856.313502: wl0: MDNS: 0 SRV Recs, 0 TXT Recs",False,"ARPT: {timestamp}: {interface}: MDNS: {srv_recs} SRV Recs, {txt_recs} TXT Recs","ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",True,"ARPT: <*>: <*>: MDNS: <*> SRV Recs, <*> TXT Recs"
309,en0: BSSID changed to 5c:50:15:36:bc:03,False,en0: BSSID changed to {bssid},en0: BSSID changed to <*>,True,en0: BSSID changed to <*>
310,en0: channel changed to 6,False,{interface}: channel changed to {channel_number},en0: channel changed to <*>,True,<*>: channel changed to <*>
311,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 318156 seconds. Ignoring.",False,"{process_name}: {event_description}; however, but the start time isn't for {time_duration} seconds. Ignoring.","com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",True,"<*>: <*>; however, but the start time isn't for <*> seconds. Ignoring."
312,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,False,{dnssd_clientstub} ConnectToServer: connect()-> No of tries: {number},dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,True,<*> ConnectToServer: connect()-> No of tries: <*>
313,ARPT: 661915.168735: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:4de9:a101:c96c:f28b,False,ARPT: {timestamp}: {interface}: MDNS: IPV6 Addr: {ipv6_address},ARPT: <*>: wl0: MDNS: IPV6 Addr: <*>,True,ARPT: <*>: <*>: MDNS: IPV6 Addr: <*>
314,Thermal pressure state: 1 Memory pressure state: 0,False,Thermal pressure state: {thermal_pressure} Memory pressure state: {memory_pressure},Thermal pressure state: <*> Memory pressure state: <*>,True,Thermal pressure state: <*> Memory pressure state: <*>
315,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 3498 seconds. Ignoring.",False,"{process_name}: {event_description}; however, but the start time isn't for {time_duration} seconds. Ignoring.","com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",True,"<*>: <*>; however, but the start time isn't for <*> seconds. Ignoring."
316,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" UserInfo=(NSUnderlyingError=0x7fe133460660 (Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" UserInfo=(NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.)), NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.)",False,"PBRequester failed with Error Error Domain={error_domain} Code={error_code} ""{error_description}"" UserInfo=(NSUnderlyingError={underlying_error} (Error Domain={underlying_error_domain} Code={underlying_error_code} ""{underlying_error_description}"" UserInfo=(NSErrorFailingURLStringKey={failing_url_string_key}, NSErrorFailingURLKey={failing_url_key}, _kCFStreamErrorCodeKey={stream_error_code}, _kCFStreamErrorDomainKey={stream_error_domain}, NSLocalizedDescription={underlying_error_description})), NSErrorFailingURLStringKey={failing_url_string_key}, NSErrorFailingURLKey={failing_url_key}, _kCFStreamErrorDomainKey={stream_error_domain}, _kCFStreamErrorCodeKey={stream_error_code}, NSLocalizedDescription={error_description})","PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""The request timed out."" UserInfo=(NSUnderlyingError=<*> (Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The request timed out."" UserInfo=(NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The request timed out.)), NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The request timed out.)",True,"PBRequester failed with Error Error Domain=<*> Code=<*> ""<*>"" UserInfo=(NSUnderlyingError=<*> (Error Domain=<*> Code=<*> ""<*>"" UserInfo=(NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=<*>)), NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=<*>)"
317,ARPT: 662096.028575: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:4de9:a101:c96c:f28b,False,ARPT: {timestamp}: {interface}: MDNS: IPV6 Addr: {ipv6_address},ARPT: <*>: wl0: MDNS: IPV6 Addr: <*>,True,ARPT: <*>: <*>: MDNS: IPV6 Addr: <*>
318,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,False,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = {intel_rp} dlla_reporting_supported = {dlla_reporting_supported},<*>::<*> - intel_rp = <*> dlla_reporting_supported = <*>,True,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = <*> dlla_reporting_supported = <*>
319,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 314896 seconds. Ignoring.",False,"{process_name}: {event_description}; however, but the start time isn't for {time_duration} seconds. Ignoring.","com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",True,"<*>: <*>; however, but the start time isn't for <*> seconds. Ignoring."
320,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 106 seconds. Ignoring.",False,"{process_name}: {event_description}; however, but the start time isn't for {time_duration} seconds. Ignoring.","com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",True,"<*>: <*>; however, but the start time isn't for <*> seconds. Ignoring."
321,Thermal pressure state: 0 Memory pressure state: 0,False,Thermal pressure state: {thermal_pressure} Memory pressure state: {memory_pressure},Thermal pressure state: <*> Memory pressure state: <*>,True,Thermal pressure state: <*> Memory pressure state: <*>
322,Bluetooth -- LE is supported - Disable LE meta event,False,Bluetooth -- LE is supported - {variable_name} {variable_name},Bluetooth -- LE is supported - Disable LE meta event,True,Bluetooth -- LE is supported - <*> <*>
323,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 5,False,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = {retries},<*>::<*> - retries = <*>,True,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = <*>
324,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-03 03:01:48 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),False,-[UABestAppSuggestionManager notifyBestAppChanged:type:{variable_name}:bundleIdentifier:{variable_name}:activityType:{variable_name}:dynamicIdentifier:{variable_name}:when:{variable_name}:confidence:{variable_name}:deviceName:{variable_name}:deviceIdentifier:{variable_name}:deviceType:] ({variable_name}) UASuggestedActionType={variable_name} ({variable_name})/({variable_name}) opts=({variable_name}) when={variable_name} confidence={variable_name} from=({variable_name})/({variable_name}) ({variable_name} # {variable_name}),-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (<*>) UASuggestedActionType=<*> (<*>)/(<*>) opts=(<*>) when=<*>,False,-[UABestAppSuggestionManager notifyBestAppChanged:type:<*>:bundleIdentifier:<*>:activityType:<*>:dynamicIdentifier:<*>:when:<*>:confidence:<*>:deviceName:<*>:deviceIdentifier:<*>:deviceType:] (<*>) UASuggestedActionType=<*> (<*>)/(<*>) opts=(<*>) when=<*> confidence=<*> from=(<*>)/(<*>) (<*> # <*>)
325,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 61304 seconds. Ignoring.",False,"{process_name}: {event_description}; however, but the start time isn't for {time_duration} seconds. Ignoring.","com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",True,"<*>: <*>; however, but the start time isn't for <*> seconds. Ignoring."
326,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,False,IOThunderboltSwitch<{variable_1}>({variable_2})::listenerCallback - Thunderbolt HPD packet for route = {variable_3} port = {variable_4} unplug = {variable_5},<*>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>,True,IOThunderboltSwitch<<*>>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>
327,AppleCamIn::wakeEventHandlerThread,False,AppleCamIn::{function_name},AppleCamIn::wakeEventHandlerThread,True,AppleCamIn::<*>
328,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-03 03:22:06 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),False,-[UABestAppSuggestionManager notifyBestAppChanged:type:{variable_name}:bundleIdentifier:{variable_name}:activityType:{variable_name}:dynamicIdentifier:{variable_name}:when:{variable_name}:confidence:{variable_name}:deviceName:{variable_name}:deviceIdentifier:{variable_name}:deviceType:{variable_name}:] (null) UASuggestedActionType={variable_name} (null)/(null) opts=(null) when={variable_name} confidence={variable_name} from=(null)/(null) ({variable_name} #319),-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (<*>) UASuggestedActionType=<*> (<*>)/(<*>) opts=(<*>) when=<*>,False,-[UABestAppSuggestionManager notifyBestAppChanged:type:<*>:bundleIdentifier:<*>:activityType:<*>:dynamicIdentifier:<*>:when:<*>:confidence:<*>:deviceName:<*>:deviceIdentifier:<*>:deviceType:<*>:] (null) UASuggestedActionType=<*> (null)/(null) opts=(null) when=<*> confidence=<*> from=(null)/(null) (<*> #319)
329,"device_generate_lock_screen_screenshot: authw 0x7fa823962400(2000)[0, 0, 1440, 900] shield 0x7fa82d372000(2001), dev [1440,900]",False,"device_generate_lock_screen_screenshot: authw {authw_id}({authw_value})[{x1}, {y1}, {width}, {height}] shield {shield_id}({shield_value}), dev [{dev_width},{dev_height}]","device_generate_lock_screen_screenshot: authw <*>(<*>)[<*>, <*>, <*>, <*>] shield <*>(<*>), dev [<*>,<*>]",True,"device_generate_lock_screen_screenshot: authw <*>(<*>)[<*>, <*>, <*>, <*>] shield <*>(<*>), dev [<*>,<*>]"
330,Location icon should now be in state 'Active',False,Location icon should now be in state '{state}',Location icon should now be in state 'Active',True,Location icon should now be in state '<*>'
331,2017-07-02 20:50:47.457 ksfetch[32776/0x7fff79824000] [lvl=2] KSHelperReceiveAllData() KSHelperTool read 1926 bytes from stdin.,False,{timestamp} ksfetch[{process_id}] [lvl={level}] KSHelperReceiveAllData() KSHelperTool read {bytes} bytes from stdin.,<*>-<*>-<*> <*>:<*>:<*> ksfetch[<*>/<*>] [lvl=<*>] KSHelperReceiveAllData() KSHelperTool read <*> bytes from stdin.,True,<*> ksfetch[<*>] [lvl=<*>] KSHelperReceiveAllData() KSHelperTool read <*> bytes from stdin.
332,[21:17:07.529] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,False,[21:17:07.529] FigAgglomeratorSetObjectForKey signalled err={error_code} ({error_name}) ({key}) at {file_path} line {line_number},[<*>:<*>:<*>] FigAgglomeratorSetObjectForKey signalled err=<*> (kFigStringConformerError_ParamErr) (<*> key) at <*> line <*>,True,[21:17:07.529] FigAgglomeratorSetObjectForKey signalled err=<*> (<*>) (<*>) at <*> line <*>
333,Location icon should now be in state 'Inactive',False,Location icon should now be in state '{state}',Location icon should now be in state 'Inactive',True,Location icon should now be in state '<*>'
334,tcp_connection_tls_session_error_callback_imp 2103 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,False,{log_type} {error_code} {function_name} {error_type} {error_value},tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.<*> error <*>,True,<*> <*> <*> <*> <*>
335,ASL Sender Statistics,False,ASL Sender Statistics,ASL Sender Statistics,True,ASL Sender Statistics
336,21:48:53.041 : BTLE scanner Powered Off,False,{time} : BTLE scanner Powered Off,<*>:<*>:<*> : BTLE scanner Powered Off,True,<*> : BTLE scanner Powered Off
337,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,False,send_datagram_available_ping: pid {pid} failed to act on a ping it dequeued before timing out.,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.,True,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.
338,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo=(NSUnderlyingError=0x7fe13512cf70 (Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo=(NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.)), NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.)",False,"PBRequester failed with Error Error Domain={error_domain} Code={error_code} ""{error_description}"" UserInfo=(NSUnderlyingError={underlying_error} (Error Domain={underlying_error_domain} Code={underlying_error_code} ""{underlying_error_description}"" UserInfo=(NSErrorFailingURLStringKey={failing_url_string_key}, NSErrorFailingURLKey={failing_url_key}, _kCFStreamErrorCodeKey={stream_error_code}, _kCFStreamErrorDomainKey={stream_error_domain}, NSLocalizedDescription={underlying_error_description})), NSErrorFailingURLStringKey={failing_url_string_key}, NSErrorFailingURLKey={failing_url_key}, _kCFStreamErrorDomainKey={stream_error_domain}, _kCFStreamErrorCodeKey={stream_error_code}, NSLocalizedDescription={error_description})","PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""The Internet connection appears to be offline."" UserInfo=(NSUnderlyingError=<*> (Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The Internet connection appears to be offline."" UserInfo=(NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.)), NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.)",True,"PBRequester failed with Error Error Domain=<*> Code=<*> ""<*>"" UserInfo=(NSUnderlyingError=<*> (Error Domain=<*> Code=<*> ""<*>"" UserInfo=(NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=<*>)), NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=<*>)"
339,ARPT: 669592.164786: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,False,ARPT: {timestamp}: AQM agg params {param1} maxlen hi/lo {value1} {value2} minlen {value3} adjlen {value4},ARPT: <*>: AQM agg params <*> maxlen hi/lo <*> <*> minlen <*> adjlen <*>,True,ARPT: <*>: AQM agg params <*> maxlen hi/lo <*> <*> minlen <*> adjlen <*>
340,Received Capture Event,False,Received Capture Event,Received Capture Event,True,Received Capture Event
341,Captive: CNPluginHandler en0: Evaluating,False,Captive: {PluginHandler} {interface}: Evaluating,Captive: CNPluginHandler en0: Evaluating,True,Captive: <*> <*>: Evaluating
342,Sandbox: QQ(10018) deny(1) mach-lookup com.apple.networking.captivenetworksupport,False,Sandbox: {app_name}({pid}) deny({deny_code}) {direction} {path},Sandbox: <*>(<*>) deny(<*>) mach-lookup <*>,True,Sandbox: <*>(<*>) deny(<*>) <*> <*>
343,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,False,{dnssd_clientstub} ConnectToServer: connect()-> No of tries: {number},dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,True,<*> ConnectToServer: connect()-> No of tries: <*>
344,Sandbox: com.apple.Addres(32885) deny(1) network-outbound /private/var/run/mDNSResponder,False,Sandbox: {app_name}({pid}) deny({deny_code}) {direction} {path},Sandbox: <*>(<*>) deny(<*>) network-outbound <*>,True,Sandbox: <*>(<*>) deny(<*>) <*> <*>
345,CCFile::captureLogRun() Exiting CCFile::captureLogRun,False,CCFile::captureLogRun() Exiting CCFile::captureLogRun,CCFile::captureLogRun() Exiting CCFile::captureLogRun,True,CCFile::captureLogRun() Exiting CCFile::captureLogRun
346,[22:32:34.846] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,False,[22:32:34.846] <<<< {role} >>>> {event}: {message},[<*>:<*>:<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,True,[22:32:34.846] <<<< <*> >>>> <*>: <*>
347,Location icon should now be in state 'Active',False,Location icon should now be in state '{state}',Location icon should now be in state 'Active',True,Location icon should now be in state '<*>'
348,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,False,IOThunderboltSwitch<{variable_1}>({variable_2})::listenerCallback - Thunderbolt HPD packet for route = {variable_3} port = {variable_4} unplug = {variable_5},<*>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>,True,IOThunderboltSwitch<<*>>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>
349,ARPT: 671682.028482: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f,False,ARPT: {timestamp}: {interface}: MDNS: IPV6 Addr: {ipv6_address},ARPT: <*>: wl0: MDNS: IPV6 Addr: <*>,True,ARPT: <*>: <*>: MDNS: IPV6 Addr: <*>
350,AppleCamIn::systemWakeCall - messageType = 0xE0000340,False,AppleCamIn::systemWakeCall - messageType = {messageType},AppleCamIn::systemWakeCall - messageType = <*>,True,AppleCamIn::systemWakeCall - messageType = <*>
351,AppleThunderboltNHIType2::prePCIWake - power up complete - took 2 us,False,AppleThunderboltNHIType2::prePCIWake - power up complete - took {time} us,<*>::prePCIWake - power up complete - took <*> us,True,AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us
352,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,False,AirPort: Link Down on {interface}. Reason {reason_code} ({reason_description}).,AirPort: Link Down on awdl0. Reason <*> (Unspecified).,True,AirPort: Link Down on <*>. Reason <*> (<*>).
353,ASL Sender Statistics,False,ASL Sender Statistics,ASL Sender Statistics,True,ASL Sender Statistics
354,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,False,AppleThunderboltGenericHAL::earlyWake - complete - took {time} milliseconds,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,True,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds
