id,log,seen,semantic_template,template,valid,predict
349,ARPT: 671682.028482: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f,False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},ARPT: <*>: wl0: MDNS: IPV6 Addr: <*>,True,<*>: <*> <*>: <*>
350,AppleCamIn::systemWakeCall - messageType = 0xE0000340,False,{component}::{function} - {parameter} = {value},AppleCamIn::systemWakeCall - messageType = <*>,True,<*>::<*> - <*> = <*>
351,AppleThunderboltNHIType2::prePCIWake - power up complete - took 2 us,False,{component}::{function},<*>::prePCIWake - power up complete - took <*> us,True,<*>::<*>
352,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,False,{interface}: Link Down on {interface_name}. Reason {reason_code} ({reason_description}).,AirPort: Link Down on awdl0. Reason <*> (Unspecified).,True,<*>: Link Down on <*>. Reason <*> (<*>).
353,ASL Sender Statistics,False,ASL Sender Statistics,ASL Sender Statistics,True,ASL Sender Statistics
354,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,False,{component}::{function},AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,True,<*>::<*>
355,AppleCamIn::systemWakeCall - messageType = 0xE0000340,False,{component}::{function} - {parameter} = {value},AppleCamIn::systemWakeCall - messageType = <*>,True,<*>::<*> - <*> = <*>
356,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo=(NSDescription=Account identity not set)",False,"{SOSAccountThisDeviceCanSyncWithCircle} sync with device failure: Error Domain={error_domain} Code={error_code} ""{error_message}"" UserInfo=({user_info})","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo=(NSDescription=Account identity not set)",True,"<*> sync with device failure: Error Domain=<*> Code=<*> ""<*>"" UserInfo=(<*>)"
357,Bluetooth -- LE is supported - Disable LE meta event,False,{component} {event},Bluetooth -- LE is supported - Disable LE meta event,True,<*> <*>
358,AppleCamIn::systemWakeCall - messageType = 0xE0000340,False,{component}::{function} - {parameter} = {value},AppleCamIn::systemWakeCall - messageType = <*>,True,<*>::<*> - <*> = <*>
359,tcp_connection_tls_session_error_callback_imp 2115 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,False,{tcp_connection_tls_session_error_callback_imp} {error_code} {function_name} {error_value},tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.<*> error <*>,True,<*> <*> <*> <*>
360,sigio_handler: sigio_handler_active != 0,False,{error_source}: {error_code},sigio_handler: sigio_handler_active != <*>,True,<*>: <*>
361,############################## _getSysMsgList,False,############################## _getSysMsgList,############################## _getSysMsgList,True,############################## _getSysMsgList
362,"Configuration Notice: ASL Module ""com.apple.performance"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.",False,{static_text} {module} {static_text} {static_text} {static_text} {static_text} {static_text} {static_text} {static_text} {static_text} {static_text}.,"Configuration Notice: ASL Module ""<*>"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.",True,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>.
363,"ARPT: 671856.784669: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': 18011,",False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},"ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>,",True,<*>: <*> <*>: <*>
364,Wake reason: ?,False,{previous_sleep_cause}: {sleep_cause_value},Wake reason: ?,True,<*>: <*>
365,"en0: channel changed to 132,+1",False,{en0}: channel changed to {channel},en0: channel changed to <*>,True,<*>: channel changed to <*>
366,01:06:37.436 : Scanning mode Contacts Only,False,{time_stamp} : {device} {status},<*>:<*>:<*> : Scanning mode Contacts Only,True,<*> : <*> <*>
367,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",False,{button report}: {0x8002be0},USBMSC Identifier (non-unique): <*>,True,<*>: <*>
368,Thermal pressure state: 1 Memory pressure state: 0,False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},Thermal pressure state: <*> Memory pressure state: <*>,True,<*>: <*> <*>: <*>
369,"ARPT: 671889.268467: wl0: setup_keepalive: Seq: 2040703749, Ack: 3006590414, Win size: 4096",False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},"ARPT: <*>: wl0: setup_keepalive: Seq: <*>, Ack: <*>, Win size: <*>",True,<*>: <*> <*>: <*>
370,"ARPT: 671958.142550: wl0: setup_keepalive: Local port: 49791, Remote port: 5223",False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},"ARPT: <*>: wl0: setup_keepalive: Local port: <*>, Remote port: <*>",True,<*>: <*> <*>: <*>
371,01:42:26.004 : BTLE scanning stopped,False,{time_stamp} : {device} {status},<*>:<*>:<*> : BTLE scanning stopped,True,<*> : <*> <*>
372,com.apple.Addres(32992) deny network-outbound /private/var/run/mDNSResponder,False,{process_name}({process_id}) {action} {network_direction} {file_path},<*>(<*>) deny network-outbound <*>,True,<*>(<*>) <*> <*> <*>
373,wake time set +0.270003 s,False,{wake_time_action} {time_change} s,wake time set <*> s,True,<*> <*> s
374,"ARPT: 672041.595629: wl0: setup_keepalive: interval 258, retry_interval 30, retry_count 10",False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},"ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",True,<*>: <*> <*>: <*>
375,Previous sleep cause: 5,False,{previous_sleep_cause}: {sleep_cause_value},Previous sleep cause: <*>,True,<*>: <*>
376,[HID] [MT] MTActuatorManagement::getActuatorRef Calling MTActuatorOpen() outside of MTTrackpadHIDManager.,False,{component}::{function},[HID] [MT] MTActuatorManagement::getActuatorRef Calling MTActuatorOpen() outside of MTTrackpadHIDManager.,True,<*>::<*>
377,"ARPT: 672113.005012: wl0: setup_keepalive: interval 258, retry_interval 30, retry_count 10",False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},"ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",True,<*>: <*> <*>: <*>
378,"ARPT: 672113.005034: wl0: setup_keepalive: Seq: 1128495564, Ack: 3106452487, Win size: 4096",False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},"ARPT: <*>: wl0: setup_keepalive: Seq: <*>, Ack: <*>, Win size: <*>",True,<*>: <*> <*>: <*>
379,ARPT: 672115.511090: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},ARPT: <*>: <*>::platformWoWEnable: WWEN[enable],True,<*>: <*> <*>: <*>
380,AppleCamIn::systemWakeCall - messageType = 0xE0000300,False,{component}::{function} - {parameter} = {value},AppleCamIn::systemWakeCall - messageType = <*>,True,<*>::<*> - <*> = <*>
381,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-03 09:32:01 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),False,{component} {event},-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (<*>) UASuggestedActionType=<*> (<*>)/(<*>) opts=(<*>) when=<*>,True,<*> <*>
382,AppleCamIn::systemWakeCall - messageType = 0xE0000340,False,{component}::{function} - {parameter} = {value},AppleCamIn::systemWakeCall - messageType = <*>,True,<*>::<*> - <*> = <*>
383,AppleCamIn::systemWakeCall - messageType = 0xE0000340,False,{component}::{function} - {parameter} = {value},AppleCamIn::systemWakeCall - messageType = <*>,True,<*>::<*> - <*> = <*>
384,03:31:43.005 : BTLE scanning stopped,False,{time_stamp} : {device} {status},<*>:<*>:<*> : BTLE scanning stopped,True,<*> : <*> <*>
385,in6_unlink_ifa: IPv6 address 0x77c9114551ab225b has no prefix,False,{network_state}: {network_interface_v4} {network_interface_v6} {dns_state} {proxy_state} {smb_state},<*>: IPv6 address <*> has no prefix,True,<*>: <*> <*> <*> <*> <*>
386,AppleCamIn::wakeEventHandlerThread,False,{component}::{function},AppleCamIn::wakeEventHandlerThread,True,<*>::<*>
387,Previous sleep cause: 5,False,{previous_sleep_cause}: {sleep_cause_value},Previous sleep cause: <*>,True,<*>: <*>
388,AppleThunderboltNHIType2::prePCIWake - power up complete - took 1 us,False,{component}::{function},<*>::prePCIWake - power up complete - took <*> us,True,<*>::<*>
389,ARPT: 672405.912863: wl0: MDNS: IPV6 Addr: 2607:f140:400:a01b:c6b3:1ff:fecd:467f,False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},ARPT: <*>: wl0: MDNS: IPV6 Addr: <*>,True,<*>: <*> <*>: <*>
390,"NETWORK: requery, 0, 0, 0, 0, 252, items, fQueryRetries, 0, fLastRetryTimestamp, 520765684.9",False,"{network_state}: {requery_value}, {value1}, {value2}, {value3}, {value4}, {timeout_value}, {item_type}, {retry_variable}, {retry_count}, {last_retry_variable}, {last_retry_timestamp}","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",True,"<*>: <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>"
391,Location icon should now be in state 'Inactive',False,{Location icon} should now be in state '{state}',Location icon should now be in state 'Inactive',True,<*> should now be in state '<*>'
392,mDNS_DeregisterInterface: Frequent transitions for interface en0 (10.142.110.44),False,{mDNS_DeregisterInterface}: Frequent transitions for interface {interface_name} ({interface_address}),mDNS_DeregisterInterface: Frequent transitions for interface en0 (<*>),True,<*>: Frequent transitions for interface <*> (<*>)
393,ARPT: 672487.663921: wl0: MDNS: IPV6 Addr: 2607:f140:400:a01b:c6b3:1ff:fecd:467f,False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},ARPT: <*>: wl0: MDNS: IPV6 Addr: <*>,True,<*>: <*> <*>: <*>
394,com.apple.Addres(33047) deny network-outbound /private/var/run/mDNSResponder,False,{process_name}({process_id}) {action} {network_direction} {file_path},<*>(<*>) deny network-outbound <*>,True,<*>(<*>) <*> <*> <*>
395,AppleCamIn::systemWakeCall - messageType = 0xE0000340,False,{component}::{function} - {parameter} = {value},AppleCamIn::systemWakeCall - messageType = <*>,True,<*>::<*> - <*> = <*>
396,wake time set -0.331349 s,False,{wake_time_action} {time_change} s,wake time set <*> s,True,<*> <*> s
397,AppleCamIn::wakeEventHandlerThread,False,{component}::{function},AppleCamIn::wakeEventHandlerThread,True,<*>::<*>
398,com.apple.Addres(33056) deny network-outbound /private/var/run/mDNSResponder,False,{process_name}({process_id}) {action} {network_direction} {file_path},<*>(<*>) deny network-outbound <*>,True,<*>(<*>) <*> <*> <*>
399,AppleCamIn::systemWakeCall - messageType = 0xE0000340,False,{component}::{function} - {parameter} = {value},AppleCamIn::systemWakeCall - messageType = <*>,True,<*>::<*> - <*> = <*>
400,RTC: PowerByCalendarDate setting ignored,False,RTC: {PowerByCalendarDate_setting} {ignored},RTC: PowerByCalendarDate setting ignored,True,RTC: <*> <*>
401,"en0: channel changed to 132,+1",False,{en0}: channel changed to {channel},en0: channel changed to <*>,True,<*>: channel changed to <*>
402,"ARPT: 672663.206073: wl0: wl_update_tcpkeep_seq: Original Seq: 2185760336, Ack: 2085655440, Win size: 4096",False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},"ARPT: <*>: wl0: wl_update_tcpkeep_seq: Original Seq: <*>, Ack: <*>, Win size: <*>",True,<*>: <*> <*>: <*>
403,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 5,False,{component}::{function} - {parameter} = {value},<*>::<*> - retries = <*>,True,<*>::<*> - <*> = <*>
404,button report: 0x80039B7,False,{button report}: {0x8002be0},button report: <*>,True,<*>: <*>
405,AppleCamIn::handleWakeEvent_gated,False,{component}::{function},AppleCamIn::handleWakeEvent_gated,True,<*>::<*>
406,ARPT: 672735.825491: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},ARPT: <*>: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,True,<*>: <*> <*>: <*>
407,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 6,False,{component}::{function} - {parameter} = {value},<*>::<*> - retries = <*>,True,<*>::<*> - <*> = <*>
408,Thermal pressure state: 1 Memory pressure state: 0,False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},Thermal pressure state: <*> Memory pressure state: <*>,True,<*>: <*> <*>: <*>
409,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,True,<*>: <*> <*>: <*>
410,sigio_handler: sigio_handler_active != 0,False,{error_source}: {error_code},sigio_handler: sigio_handler_active != <*>,True,<*>: <*>
411,Thermal pressure state: 1 Memory pressure state: 0,False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},Thermal pressure state: <*> Memory pressure state: <*>,True,<*>: <*> <*>: <*>
412,Sandbox: com.apple.Addres(33119) deny(1) network-outbound /private/var/run/mDNSResponder,False,{process_name}({process_id}) {action} {network_direction} {file_path},Sandbox: <*>(<*>) deny(<*>) network-outbound <*>,True,<*>(<*>) <*> <*> <*>
413,"ARPT: 672922.026642: wl0: MDNS: 0 SRV Recs, 0 TXT Recs",False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},"ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",True,<*>: <*> <*>: <*>
414,ARPT: 672925.537944: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},ARPT: <*>: <*>::platformWoWEnable: WWEN[enable],True,<*>: <*> <*>: <*>
415,ARPT: 672925.539048: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},ARPT: <*>: <*>::syncPowerState: WWEN[enabled],True,<*>: <*> <*>: <*>
416,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,False,{component}<{instance}>({memory_address})::listenerCallback - Thunderbolt HPD packet for route = {route} port = {port} unplug = {unplug},<*>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>,True,<*><<*>>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>
417,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,False,{component}::{function},AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,True,<*>::<*>
418,AppleCamIn::systemWakeCall - messageType = 0xE0000340,False,{component}::{function} - {parameter} = {value},AppleCamIn::systemWakeCall - messageType = <*>,True,<*>::<*> - <*> = <*>
419,Thermal pressure state: 0 Memory pressure state: 0,False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},Thermal pressure state: <*> Memory pressure state: <*>,True,<*>: <*> <*>: <*>
420,ARPT: 673002.849007: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f,False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},ARPT: <*>: wl0: MDNS: IPV6 Addr: <*>,True,<*>: <*> <*>: <*>
421,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,False,{component}<{instance}>({memory_address})::listenerCallback - Thunderbolt HPD packet for route = {route} port = {port} unplug = {unplug},<*>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>,True,<*><<*>>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>
422,06:57:52.002 : Purged contact hashes,False,{time_stamp} : {device} {status},<*>:<*>:<*> : Purged contact hashes,True,<*> : <*> <*>
423,AppleCamIn::systemWakeCall - messageType = 0xE0000340,False,{component}::{function} - {parameter} = {value},AppleCamIn::systemWakeCall - messageType = <*>,True,<*>::<*> - <*> = <*>
424,com.apple.Addres(33139) deny network-outbound /private/var/run/mDNSResponder,False,{process_name}({process_id}) {action} {network_direction} {file_path},<*>(<*>) deny network-outbound <*>,True,<*>(<*>) <*> <*> <*>
425,com.apple.Addres(33139) deny network-outbound /private/var/run/mDNSResponder,False,{process_name}({process_id}) {action} {network_direction} {file_path},<*>(<*>) deny network-outbound <*>,True,<*>(<*>) <*> <*> <*>
426,ARPT: 673078.174655: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},ARPT: <*>: <*>::platformWoWEnable: WWEN[disable],True,<*>: <*> <*>: <*>
427,"ARPT: 673110.784021: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 4039579370, Ack 2406464715, Win size 278",False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},"ARPT: <*>: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*>, Ack <*>, Win size <*>",True,<*>: <*> <*>: <*>
428,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,False,{component}::{function},AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,True,<*>::<*>
429,07:33:34.878 : BTLE scanning started,False,{time_stamp} : {device} {status},<*>:<*>:<*> : BTLE scanning started,True,<*> : <*> <*>
430,AppleCamIn::systemWakeCall - messageType = 0xE0000340,False,{component}::{function} - {parameter} = {value},AppleCamIn::systemWakeCall - messageType = <*>,True,<*>::<*> - <*> = <*>
431,"IOPMrootDomain: idle cancel, state 1",False,"{IOPMrootDomain} idle cancel, state {state}","IOPMrootDomain: idle cancel, state <*>",True,"<*> idle cancel, state <*>"
432,AppleThunderboltNHIType2::prePCIWake - power up complete - took 1 us,False,{component}::{function},<*>::prePCIWake - power up complete - took <*> us,True,<*>::<*>
433,Thermal pressure state: 0 Memory pressure state: 0,False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},Thermal pressure state: <*> Memory pressure state: <*>,True,<*>: <*> <*>: <*>
434,ARPT: 673255.225425: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},ARPT: <*>: <*>::platformWoWEnable: WWEN[enable],True,<*>: <*> <*>: <*>
435,08:21:18.004 : Discoverable mode changed to Off,False,{time} : {mode_change_type} changed to {mode_status},<*>:<*>:<*> : Discoverable mode changed to Off,True,<*> : <*> changed to <*>
436,"ARPT: 673289.745639: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 1578355965, Ack 2401645769, Win size 278",False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},"ARPT: <*>: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*>, Ack <*>, Win size <*>",True,<*>: <*> <*>: <*>
437,"NETWORK: requery, 0, 0, 0, 0, 252, items, fQueryRetries, 0, fLastRetryTimestamp, 520783088.4",False,"{network_state}: {requery_value}, {value1}, {value2}, {value3}, {value4}, {timeout_value}, {item_type}, {retry_variable}, {retry_count}, {last_retry_variable}, {last_retry_timestamp}","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",True,"<*>: <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>"
438,"ARPT: 673321.718258: wl0: setup_keepalive: Local port: 50542, Remote port: 5223",False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},"ARPT: <*>: wl0: setup_keepalive: Local port: <*>, Remote port: <*>",True,<*>: <*> <*>: <*>
439,"PM response took 1857 ms (54, powerd)",False,"{pm_response_time} ms ({pm_response_value}, {process_name})","PM response took <*> ms (<*>, powerd)",True,"<*> ms (<*>, <*>)"
440,"ARPT: 673324.060219: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 815278018, Ack 1982345407, Win size 278",False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},"ARPT: <*>: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*>, Ack <*>, Win size <*>",True,<*>: <*> <*>: <*>
441,ARPT: 673325.798753: ARPT: Wake Reason: Wake on TCP Timeout,False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},ARPT: <*>: ARPT: Wake Reason: Wake on TCP Timeout,True,<*>: <*> <*>: <*>
442,AppleCamIn::systemWakeCall - messageType = 0xE0000340,False,{component}::{function} - {parameter} = {value},AppleCamIn::systemWakeCall - messageType = <*>,True,<*>::<*> - <*> = <*>
443,"ARPT: 673399.580233: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': 13027,",False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},"ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>,",True,<*>: <*> <*>: <*>
444,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 8,False,{component}::{function} - {parameter} = {value},<*>::<*> - retries = <*>,True,<*>::<*> - <*> = <*>
445,"ARPT: 673431.714836: wl0: setup_keepalive: Local port: 50601, Remote port: 5223",False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},"ARPT: <*>: wl0: setup_keepalive: Local port: <*>, Remote port: <*>",True,<*>: <*> <*>: <*>
446,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,False,{component}<{instance}>({memory_address})::listenerCallback - Thunderbolt HPD packet for route = {route} port = {port} unplug = {unplug},<*>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>,True,<*><<*>>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>
447,"hibernate_alloc_pages act 173850, inact 24957, anon 891, throt 0, spec 73492, wire 527143, wireinit 39927",False,{tcp_connection_tls_session_error_callback_imp} {error_code} {function_name} {error_value},"hibernate_alloc_pages act <*>, inact <*>, anon <*>, throt <*>, spec <*>, wire <*>, wireinit <*>",True,<*> <*> <*> <*>
448,hibernate_teardown_pmap_structs done: last_valid_compact_indx 282563,False,{tcp_connection_tls_session_error_callback_imp} {error_code} {function_name} {error_value},hibernate_teardown_pmap_structs done: last_valid_compact_indx <*>,True,<*> <*> <*> <*>
449,"ARPT: 673493.721766: wl0: MDNS: 0 SRV Recs, 0 TXT Recs",False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},"ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",True,<*>: <*> <*>: <*>
450,"PM response took 1936 ms (54, powerd)",False,"{pm_response_time} ms ({pm_response_value}, {process_name})","PM response took <*> ms (<*>, powerd)",True,"<*> ms (<*>, <*>)"
451,09:57:10.384 : Scanning mode Contacts Only,False,{time_stamp} : {device} {status},<*>:<*>:<*> : Scanning mode Contacts Only,True,<*> : <*> <*>
452,AppleCamIn::wakeEventHandlerThread,False,{component}::{function},AppleCamIn::wakeEventHandlerThread,True,<*>::<*>
453,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,True,<*>: <*> <*>: <*>
454,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,False,{thermal_pressure_state}: {thermal_pressure_value} {memory_pressure_state}: {memory_pressure_value},dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,True,<*>: <*> <*>: <*>
455,Previous sleep cause: 5,False,{previous_sleep_cause}: {sleep_cause_value},Previous sleep cause: <*>,True,<*>: <*>
456,AirPort: Link Up on awdl0,False,{previous_sleep_cause}: {sleep_cause_value},AirPort: Link Up on awdl0,True,<*>: <*>
457,sigio_handler: sigio_handler_active != 1,False,{error_source}: {error_code},sigio_handler: sigio_handler_active != <*>,True,<*>: <*>
458,button report: 0x80039B7,False,{button report}: {0x8002be0},button report: <*>,True,<*>: <*>
459,enabling pid=30298 for plug-in com.apple.ncplugin.weather(1.0) 131FE7ED-87F7-471D-8797-C11107688DF7 /System/Library/CoreServices/Weather.app/Contents/PlugIns/com.apple.ncplugin.weather.appex,False,{action} pid={pid} for plug-in {plugin} {uuid} {path},enabling pid=<*> for plug-in com.apple.ncplugin.weather(<*>) <*>-<*>-<*>-<*>-<*> <*>,True,<*> pid=<*> for plug-in <*> <*> <*>
460,FA||Url||taskID[2019353296] dealloc,False,{component}||{context}||taskID[{task_id}] dealloc,FA||Url||taskID[<*>] dealloc,True,<*>||<*>||taskID[<*>] dealloc
461,"2017-07-03 10:40:41.730 GoogleSoftwareUpdateAgent[33263/0x700000323000] [lvl=2] -[KSAgentApp performSelfUpdateWithEngine:] Checking for self update with Engine: <KSUpdateEngine:0x10062de70 ticketStore=<KSPersistentTicketStore:0x1005206e0 store=<KSKeyedPersistentStore:0x1005282c0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore"" lockFile=<KSLockFile:0x100510480 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore.lock"" locked=NO > >> processor=<KSActionProcessor:0x10062e060 delegate=<KSUpdateEngine:0x10062de70> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:0x10062d2d0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers""> errors=0 >",False,{process_name}({process_id}) {action} {network_direction} {file_path},<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSAgentApp performSelfUpdateWithEngine:] Checking for self update with Engine: <KSUpdateEngine:<*> ticketStore=<KSPersistentTicketStore:<*> store=<KSKeyedPersistentStore:<*> path=<*> lockFile=<KSLockFile:<*> path=<*> locked=NO > >> processor=<KSActionProcessor:<*> delegate=<KSUpdateEngine:<*> isProcessing=NO actionsCompleted=<*> progress=<*> errors=<*> currentActionErrors=<*> events=<*> currentActionEvents=<*> actionQueue=( ) > delegate=(<*>) serverInfoStore=<KSServerPrivateInfoStore:<*> path=<*> errors=<*> >,True,<*>(<*>) <*> <*> <*>
